sample,sex,age,cg02221805,cg12479674,cg23704082,cg07553761,cg10273210,cg11614451,cg11075316,cg25113081,cg15618978,cg08816037,cg19996272,cg04008429,cg01459132,cg14931304,cg26433838,cg26856080,cg02095937
GSM2334175,1,21,,0.01793449,0.06012989,0.17863122,0.07331630,0.04833229,0.04686280,0.89509438,0.18143946,0.02923586,,0.01512678,0.06510773,0.01225197,0.11770999,0.01769790,0.12144664
GSM2334176,1,17,,0.01808629,0.04026730,0.16896420,0.08433802,0.04247839,0.02761093,0.88166167,0.19482820,0.03017190,,0.01467224,0.06897499,0.01388689,0.12538830,0.02074153,0.00000000
GSM2334177,0,50,,0.02047520,0.06016489,0.28432705,0.07671551,0.03304844,0.02893402,0.91149728,0.28491408,0.02825367,,0.01219722,0.08643604,0.01664622,0.12618612,0.02042036,0.11235248
GSM2334178,0,15,,0.01804802,0.04759336,0.16901902,0.07847573,0.04799771,0.03422440,0.90291345,0.14188610,0.03132199,,0.01242283,0.05825436,0.01290755,0.11957017,0.01605535,0.00000000
GSM2334179,0,62,,0.01847383,0.05280413,0.26262083,0.08751474,0.03854013,0.03339941,0.88754027,0.22118586,0.03036170,,0.01375421,0.09472122,0.01401429,0.06470957,0.01970883,0.00000000
GSM2334180,0,28,,0.02310670,0.06274924,0.23372806,0.07331099,0.04231740,0.03352492,0.91755791,0.24762930,0.03729165,,0.01669618,0.08025778,0.01479002,0.13563293,0.01750352,0.16247139
GSM2334181,1,16,,0.02354393,0.05083136,0.14698174,0.07843504,0.03868761,0.04450365,0.85043225,0.17239737,0.03190796,,0.01619517,0.10679748,0.01603054,0.14598544,0.01775070,0.00000000
GSM2334182,1,35,,0.02123987,0.05532761,0.23264501,0.07619968,0.03914570,0.03502707,0.88863680,0.23848126,0.04177339,,0.01425373,0.11762362,0.01503879,0.12475626,0.01670769,0.00000000
GSM2334183,1,50,,0.02185015,0.05417321,0.27928136,0.07830284,0.04056473,0.04323804,0.90824775,0.24209175,0.03164286,,0.01807578,0.09339201,0.01556152,0.12123400,0.01891368,0.00000000
GSM2334184,0,63,,0.01714873,0.04466379,0.37287900,0.07595675,0.04531115,0.02442810,0.93996465,0.33571549,0.03099865,,0.01530774,0.04847618,0.01150431,0.14652172,0.01557297,0.12964574
GSM2334185,0,49,,0.02427116,0.05145068,0.20354625,0.08214036,0.03711872,0.03360229,0.91463771,0.19535063,0.03252421,,0.01558479,0.07721582,0.01671920,0.15619836,0.01679220,0.15348549
GSM2334186,1,34,,0.01897376,0.04701782,0.22693218,0.07180100,0.04214362,0.02973286,0.91746648,0.17386886,0.03123175,,0.01747045,0.04837206,0.01309289,0.13883088,0.01650972,0.00000000
GSM2334187,0,47,,0.02039050,0.04718477,0.26413377,0.06661594,0.03895210,0.03031134,0.91172903,0.27994507,0.03120978,,0.01336616,0.06320622,0.01448819,0.14196968,0.01725335,0.14734577
GSM2334188,1,58,,0.02025406,0.05455753,0.42160601,0.07773443,0.03594606,0.02913752,0.89631439,0.45249893,0.02939347,,0.01656113,0.07258910,0.01569841,0.10201616,0.01939159,0.13656767
GSM2334189,0,71,,0.02077324,0.06172805,0.37138811,0.07339346,0.02645310,0.04245721,0.91407301,0.29488271,0.03001980,,0.01374038,0.08813980,0.01324246,0.09015121,0.01931749,0.12777312
GSM2334190,1,23,,0.02282315,0.05909310,0.20295473,0.06826966,0.03179965,0.03188161,0.90648400,0.17073235,0.03264667,,0.01462781,0.08082550,0.01529082,0.14469718,0.01626288,0.13007505
GSM2334191,0,21,,0.02239876,0.05029608,0.21892854,0.07564353,0.04519311,0.03345070,0.91650534,0.15710328,0.03274676,,0.01724533,0.06999092,0.01420932,0.13586480,0.01786648,0.00000000
GSM2334192,0,17,,0.01999614,0.05248613,0.17796616,0.08179706,0.05153783,0.03398629,0.90284744,0.15843783,0.03261006,,0.01411755,0.05759786,0.01290443,0.10085089,0.02124753,0.00000000
GSM2334193,0,71,,0.02192710,0.04271386,0.31994183,0.08236003,0.04191455,0.04504289,0.86734845,0.25692272,0.03969182,,0.01272475,0.08783662,0.01467199,0.11999290,0.02031434,0.00000000
GSM2334194,0,24,,0.01764691,0.05047780,0.22318581,0.08630324,0.04864316,0.03436559,0.90685213,0.21960701,0.03447980,,0.01301730,0.05561015,0.01238083,0.11005937,0.02204643,0.11423834
GSM2334195,0,29,,0.02119684,0.04996678,0.20334776,0.08860597,0.04707730,0.04234134,0.91006339,0.11977801,0.03314608,,0.01628207,0.06303422,0.01649465,0.17335381,0.01957460,0.15558552
GSM2334196,1,39,,0.01903967,0.06068359,0.23016565,0.08158847,0.05418702,0.03079297,0.90845632,0.26031355,0.03548840,,0.01373494,0.06647998,0.01264837,0.11894553,0.01973773,0.10081854
GSM2334197,1,16,,0.01833077,0.05118706,0.16967997,0.08214395,0.04192605,0.02705992,0.90342049,0.15870492,0.03085772,,0.01390946,0.05766298,0.01437023,0.12787094,0.01958584,0.13644974
GSM2334198,1,52,,0.01711016,0.04465824,0.34593814,0.07954191,0.05073703,0.03195424,0.93047163,0.33830442,0.03065386,,0.01665008,0.05697623,0.01394197,0.11154689,0.02147372,0.08271627
GSM2334199,1,27,,0.01927957,0.04701951,0.09542404,0.07279354,0.03238658,0.03127175,0.90765421,0.10815497,0.02733675,,0.01322041,0.05210415,0.01091529,0.10287516,0.01780267,0.11513627
GSM2334200,1,19,,0.02202101,0.04768692,0.18762129,0.08805199,0.03942955,0.04754808,0.86468399,0.15959286,0.03770760,,0.01576367,0.12292440,0.01709604,0.13401648,0.01790778,0.00000000
GSM2334201,1,33,,0.02164402,0.05190296,0.17760261,0.08511479,0.04984693,0.03741766,0.87115641,0.12441979,0.03481997,,0.01520999,0.09177622,0.01632499,0.13192836,0.02012745,0.00000000
GSM2334202,1,61,,0.02208486,0.04991854,0.30404481,0.08787803,0.03135382,0.03260910,0.89884044,0.27684171,0.03078852,,0.01607749,0.09342139,0.02131251,0.13770055,0.01843727,0.00000000
GSM2334203,1,47,,0.02007803,0.04466861,0.25661120,0.06993478,0.03560012,0.03353804,0.90181173,0.22945274,0.03387428,,0.01567983,0.06783524,0.01308451,0.11990312,0.01877377,0.11387570
GSM2334204,0,19,,0.02059021,0.05404718,0.15333932,0.08583408,0.05356853,0.03524608,0.89952336,0.13756284,0.02710822,,0.01373793,0.06887497,0.01445822,0.12213128,0.01561679,0.00000000
GSM2334205,0,51,,0.02134340,0.04769686,0.25357339,0.06678970,0.03530048,0.04043426,0.89149575,0.19659931,0.02825009,,0.01461035,0.06331225,0.01240694,0.12655341,0.01833704,0.00000000
GSM2334206,1,31,,0.02181309,0.03944041,0.18503141,0.08088628,0.04170691,0.03097298,0.90261179,0.21537635,0.03334544,,0.01394188,0.06457671,0.01298537,0.12963707,0.01873413,0.14474482
GSM2334207,1,21,,0.01978075,0.05442484,0.17889632,0.08773229,0.04297984,0.03821455,0.89916965,0.14536611,0.03267974,,0.01449913,0.07816743,0.01673723,0.12094450,0.01755266,0.00000000
GSM2334208,0,20,,0.02107969,0.06430198,0.19465518,0.07798144,0.03718493,0.03894857,0.89493892,0.20560371,0.02986883,,0.01746982,0.05614393,0.01231215,0.12755817,0.01808870,0.13414362
GSM2334209,1,19,,0.02633563,0.04694177,0.12662670,0.07910244,0.03996183,0.03622069,0.89895690,0.11831195,0.03359317,,0.01874969,0.10320049,0.01773035,0.15866323,0.02250463,0.14231246
GSM2334210,1,20,,0.01848263,0.05654203,0.18867252,0.07833597,0.03812886,0.03906570,0.92605576,0.17613831,0.03586817,,0.01545949,0.07313359,0.01291830,0.14059079,0.01895196,0.13447697
GSM2334211,1,44,,0.02074521,0.05999816,0.29952904,0.07477743,0.04133186,0.02567039,0.93069403,0.23107571,0.02816133,,0.01364346,0.06003822,0.01447634,0.12940145,0.02038619,0.00000000
GSM2334212,0,16,,0.01971185,0.06028820,0.21210685,0.08375323,0.04634896,0.03997026,0.93672272,0.22498670,0.03379467,,0.01635253,0.05672178,0.01328102,0.13548289,0.01928792,0.09887039
GSM2334214,0,61,,0.01900544,0.06531896,0.24794453,0.05505699,0.03036061,0.02908367,0.00000000,0.16974349,0.03153448,,0.01126691,0.07804593,0.01366756,0.03941570,0.01999204,0.00000000
GSM2334215,1,41,,0.02569561,0.05640766,0.17625544,0.08236882,0.03750606,0.03385123,0.89292687,0.18024065,0.03350561,,0.01373475,0.09739083,0.01512535,0.10475979,0.02361408,0.00000000
GSM2334216,1,19,,0.01705099,0.07833930,0.15888805,0.07802582,0.02753552,0.02552743,0.00000000,0.15569935,0.02777461,,0.01113669,0.05840235,0.01533113,0.04134122,0.02218067,0.00000000
GSM2334218,0,48,,0.02180161,0.07493816,0.24635707,0.06754178,0.03889329,0.03311280,0.00000000,0.13033478,0.02917895,,0.01203931,0.07800132,0.01320849,0.04344772,0.02528015,0.00000000
GSM2334220,0,40,,0.01984848,0.05493897,0.21554147,0.08375521,0.03457126,0.02806418,0.90072775,0.18647120,0.03164386,,0.01367998,0.08832371,0.01754222,0.09830645,0.01901359,0.00000000
GSM2334221,0,51,,0.02086697,0.06658233,0.24386741,0.08122345,0.03454421,0.03877321,0.90263116,0.20426212,0.03707375,,0.01590719,0.09157365,0.01757641,0.10768492,0.02024207,0.00000000
GSM2334222,0,15,,0.01885924,0.04543384,0.17044708,0.07373082,0.05364627,0.02687047,0.90737554,0.18848835,0.02787555,,0.01333760,0.04029934,0.01139227,0.10432596,0.01404175,0.13429716
GSM2334223,0,78,,0.02895073,0.09890384,0.53558906,0.06381507,0.03712340,0.03309075,0.00000000,0.48414718,0.02963032,,0.01219013,0.08689799,0.01584831,0.04826375,0.03158067,0.00000000
GSM2334224,0,72,,0.01879282,0.06541137,0.34348035,0.05845227,0.02782180,0.02027678,0.00000000,0.21346799,0.02609694,,0.01093516,0.07935965,0.01357436,0.03900243,0.02131543,0.00000000
GSM2334225,1,61,,0.02098626,0.09755217,0.34559785,0.06989456,0.03607597,0.03904123,0.00000000,0.28693189,0.03491857,,0.01184759,0.07538956,0.01596112,0.03861076,0.02946462,0.00000000
GSM2334226,0,33,,0.01621010,0.04186784,0.19827573,0.07336151,0.04506821,0.02816099,0.89777266,0.21628894,0.03139279,,0.01286126,0.04847300,0.01336832,0.13413753,0.01481459,0.00000000
GSM2334227,0,46,,0.02440594,0.06158590,0.22724654,0.07021242,0.04096953,0.03160601,0.88192298,0.18495752,0.02507024,,0.01555045,0.07937953,0.01605354,0.11184080,0.02036637,0.00000000
GSM2334228,1,81,,0.01837815,0.04934058,0.39096994,0.07316807,0.03262476,0.03081626,0.85754892,0.44624119,0.02905350,,0.01136498,0.08101603,0.01219080,0.09124742,0.01891844,0.00000000
GSM2334229,1,69,,0.01901305,0.04943446,0.26387258,0.06071349,0.03665443,0.02689159,0.89692361,0.25535124,0.04331093,,0.01285698,0.08355856,0.01375125,0.09837489,0.01815516,0.00000000
GSM2334230,0,71,,0.02306764,0.06203062,0.27957385,0.07396594,0.03223432,0.02692164,0.87128895,0.29132917,0.03581973,,0.01361981,0.09928827,0.01429825,0.06063752,0.02133298,0.00000000
GSM2334231,0,77,,0.01749854,0.06816260,0.32315878,0.07937207,0.03482580,0.02753109,0.85223148,0.27184394,0.03065008,,0.01183965,0.08112241,0.01477354,0.10595630,0.01888623,0.00000000
GSM2334232,0,54,,0.02302949,0.05001954,0.25303945,0.07413793,0.03282833,0.03080568,0.88888424,0.23501994,0.03554032,,0.01770801,0.09106025,0.01543915,0.11526312,0.01996800,0.00000000
GSM2334233,1,64,,0.01711843,0.04802093,0.27293176,0.08807179,0.03341257,0.02776568,0.89136491,0.25798110,0.03552735,,0.01403167,0.08595074,0.01153714,0.10906777,0.01838683,0.00000000
GSM2334234,0,25,,0.01956563,0.04543567,0.18895231,0.08562965,0.04552230,0.04005816,0.87133545,0.17579940,0.02858599,,0.01464805,0.07098458,0.01504404,0.12589841,0.01848619,0.00000000
GSM2334235,0,41,,0.01933308,0.05380633,0.24776870,0.08507182,0.03492849,0.04022575,0.90199548,0.24604244,0.03869570,,0.01441827,0.06273548,0.01338979,0.12608686,0.01659630,0.13707307
GSM2334236,1,37,,0.02236428,0.05333761,0.23002049,0.07160424,0.04227396,0.03447236,0.89859131,0.22947881,0.03328177,,0.01316113,0.09546388,0.01398065,0.11259613,0.01961705,0.13525523
GSM2334237,0,26,,0.02458598,0.05494350,0.20627358,0.07187800,0.03770079,0.03000786,0.91623633,0.17083172,0.04124251,,0.01570503,0.05150058,0.01430579,0.12698846,0.01605550,0.14440122
GSM2334238,0,61,,0.01795138,0.05169263,0.28240638,0.08335784,0.02757023,0.02462514,0.84522423,0.22574389,0.03265210,,0.01536341,0.10366049,0.01369748,0.10944394,0.01825503,0.00000000
GSM2334239,1,67,,0.02006158,0.04894137,0.32217710,0.07382236,0.03731849,0.03198627,0.89768554,0.34304857,0.02746820,,0.01315917,0.05954857,0.01409590,0.12566270,0.01606149,0.00000000
GSM2334240,0,37,,0.01904721,0.05704132,0.23082045,0.06350508,0.04281800,0.03183497,0.90598008,0.14921180,0.02936969,,0.01531119,0.06430580,0.01220132,0.11962905,0.02008625,0.00000000
GSM2334241,0,36,,0.01923737,0.04155551,0.23504137,0.07524222,0.03765535,0.03740342,0.89237765,0.21634517,0.05589665,,0.01644310,0.09265434,0.01298135,0.11876252,0.01692426,0.00000000
GSM2334242,0,49,,0.01665503,0.04423400,0.26064432,0.06890065,0.04195410,0.03285417,0.92174695,0.25101148,0.02747982,,0.01287498,0.08360611,0.01038534,0.13184980,0.01523027,0.14978256
GSM2334243,1,59,,0.02401494,0.05730739,0.27181249,0.05980602,0.03672481,0.02873204,0.85437685,0.23983203,0.04463394,,0.01814254,0.09492008,0.01939845,0.15940786,0.02099504,0.00000000
GSM2334244,1,50,,0.02250538,0.04856230,0.24227893,0.07577577,0.02997879,0.03730891,0.88848647,0.21333441,0.02937388,,0.01438447,0.10614354,0.01638656,0.11921695,0.02062329,0.00000000
GSM2334245,1,34,,0.02043937,0.04090027,0.19640653,0.07797993,0.04364194,0.03444247,0.88613138,0.20424837,0.02604221,,0.01334732,0.04847988,0.01476180,0.14096984,0.01905149,0.00000000
GSM2334246,0,51,,0.02264171,0.04859635,0.23938922,0.09104357,0.03306441,0.04150816,0.83659185,0.21166023,0.02780761,,0.01516591,0.09865971,0.01775191,0.07264934,0.02115866,0.00000000
GSM2334247,1,25,,0.01914135,0.04458893,0.20717276,0.06046627,0.03726132,0.03352089,0.90943473,0.22068878,0.02675648,,0.01300777,0.06021442,0.01227491,0.13343467,0.01646859,0.13938952
GSM2334248,0,79,,0.02710273,0.05776649,0.39663204,0.08421314,0.03522367,0.03109042,0.87921029,0.30959072,0.03321723,,0.01384045,0.10362334,0.01743926,0.07993215,0.02245935,0.11680937
GSM2334249,1,31,,0.02198475,0.07385221,0.15281264,0.08168600,0.05010900,0.04113867,0.87559040,0.11522445,0.04604759,,0.01933612,0.08350880,0.01889723,0.15157618,0.01862643,0.00000000
GSM2334250,0,40,,0.01786818,0.04718238,0.25118200,0.06609613,0.04632693,0.03174476,0.00000000,0.22970459,0.02789875,,0.01433148,0.06029097,0.01279741,0.12178684,0.01486787,0.00000000
GSM2334251,1,29,,0.01855019,0.05732212,0.24893350,0.07699734,0.04004227,0.04142939,0.90120658,0.25891987,0.04048254,,0.01560936,0.06418059,0.01464441,0.11369992,0.01733719,0.00000000
GSM2334252,0,63,,0.02168426,0.04775279,0.26436807,0.07534032,0.04419577,0.03163846,0.90330390,0.26878525,0.03506943,,0.01475407,0.07336586,0.03314984,0.13127702,0.02080528,0.00000000
GSM2334253,1,45,,0.02354275,0.06260685,0.30511755,0.07331378,0.04730266,0.03588384,0.90515800,0.21550485,0.03895451,,0.01551461,0.06492589,0.01465173,0.13453377,0.01901315,0.00000000
GSM2334254,0,49,,0.02389784,0.06620379,0.24439669,0.08723922,0.04316356,0.03649425,0.91414562,0.23485084,0.03166496,,0.01583330,0.09862392,0.01621589,0.13267804,0.02069467,0.00000000
GSM2334255,0,42,,0.02024644,0.05226709,0.20086957,0.08726640,0.03808539,0.03717521,0.86647991,0.18445907,0.03264116,,0.01503657,0.11911982,0.01529624,0.11711482,0.01675869,0.00000000
GSM2334256,1,47,,0.02029627,0.03659544,0.25878656,0.07579998,0.05452737,0.03880247,0.91209566,0.28993669,0.03306651,,0.01545595,0.05594611,0.01415817,0.12538370,0.01826854,0.00000000
GSM2334257,0,45,,0.01725249,0.05364801,0.27458058,0.07271422,0.04027900,0.03688796,0.91229993,0.22928025,0.03119970,,0.01320498,0.07003106,0.01503235,0.13457024,0.01806092,0.00000000
GSM2334259,1,72,,0.02129984,0.06116840,0.35339159,0.08867755,0.04101102,0.02919432,0.92567720,0.30696025,0.03121771,,0.01365446,0.09049026,0.01756682,0.15423917,0.01692636,0.00000000
GSM2334260,1,39,,0.01975547,0.04398389,0.27310478,0.07552773,0.04399590,0.03599524,0.91665789,0.20128242,0.02984867,,0.01585531,0.06297003,0.01420833,0.13440731,0.01697187,0.00000000
GSM2334261,0,70,,0.02562060,0.05435092,0.32031707,0.07942845,0.03775967,0.04195631,0.89420721,0.23718160,0.04404750,,0.01597765,0.10356305,0.01742749,0.14239967,0.02269371,0.00000000
GSM2334262,0,15,,0.02294316,0.04621805,0.17724136,0.08912676,0.03114178,0.03791562,0.88604128,0.13742030,0.03522577,,0.01461603,0.08622212,0.01335885,0.11328850,0.01832612,0.00000000
GSM2334263,1,62,,0.01989602,0.05130754,0.37498669,0.06689333,0.04007748,0.03691906,0.00000000,0.39489390,0.03122059,,0.01551630,0.08384338,0.01474999,0.10239420,0.02400807,0.00000000
GSM2334264,0,53,,0.01718921,0.05385820,0.29620209,0.07850229,0.05882042,0.03134098,0.89091001,0.25775325,0.03067430,,0.01217778,0.05912403,0.01340551,0.12736858,0.01684052,0.00000000
GSM2334265,1,31,,0.02073990,0.06622817,0.21581694,0.07155989,0.03291221,0.03496077,0.84191054,0.18713108,0.03397767,,0.01706653,0.07920518,0.01910573,0.07940241,0.02024812,0.00000000
GSM2334266,0,81,,0.01550085,0.05218858,0.46403331,0.07741179,0.03354484,0.03605356,0.91813312,0.39378844,0.03623441,,0.01384656,0.06659546,0.01132231,0.11354138,0.01401720,0.00000000
GSM2334267,1,44,,0.02311992,0.05123833,0.23688922,0.07813309,0.04341747,0.04578338,0.85109257,0.26471603,0.03275020,,0.01456147,0.10662613,0.01721122,0.11596587,0.01998496,0.00000000
GSM2334268,0,69,,0.01786861,0.04709940,0.38080860,0.08717833,0.05295410,0.03243795,0.88676974,0.32481413,0.03477418,,0.01487154,0.05805197,0.01272515,0.12206920,0.01852658,0.00000000
GSM2334270,1,53,,0.02043028,0.05907658,0.29220489,0.08424801,0.04429439,0.03937794,0.90240931,0.25999390,0.03160871,,0.01667241,0.05740000,0.01729111,0.10591830,0.01790300,0.00000000
GSM2334271,0,15,,0.02096710,0.06585563,0.20542903,0.08779375,0.05188924,0.03011056,0.91297276,0.20124171,0.03660639,,0.01759833,0.06281195,0.01761608,0.12384070,0.01931336,0.13296860
GSM2334272,1,55,,0.02246290,0.06048331,0.27719846,0.09139944,0.02809649,0.04082053,0.88044657,0.28089130,0.03993370,,0.01683932,0.06989682,0.01573867,0.12417879,0.02234332,0.00000000
GSM2334273,0,55,,0.02633946,0.05579372,0.27602712,0.07662699,0.02938123,0.03482375,0.91691155,0.22554218,0.03939779,,0.01452782,0.08921210,0.01860654,0.09173486,0.01839203,0.00000000
GSM2334274,1,15,,0.01828814,0.03819374,0.14687223,0.06642555,0.04674807,0.02788667,0.89436320,0.16585462,0.03670281,,0.01331827,0.07893011,0.01213320,0.15775327,0.01588582,0.00000000
GSM2334275,0,41,,0.01921370,0.05093691,0.24192978,0.08812636,0.03996458,0.03236072,0.89333601,0.19274913,0.03701668,,0.01347103,0.06976603,0.01393978,0.12396205,0.01811048,0.00000000
GSM2334276,0,79,,0.02032555,0.03923513,0.32850657,0.06246926,0.03226181,0.04226399,0.89131276,0.25113828,0.02933670,,0.01351278,0.07605045,0.01699670,0.11128629,0.02328856,0.00000000
GSM2334277,1,50,,0.01919608,0.05653290,0.30827187,0.07410562,0.04198697,0.04463263,0.89402603,0.33072396,0.03230158,,0.01320301,0.09652360,0.01494134,0.09045094,0.01923853,0.00000000
GSM2334278,0,75,,0.01706842,0.05311518,0.37975773,0.07843407,0.04900491,0.03336722,0.87847239,0.28704917,0.04233705,,0.01364087,0.07525803,0.01552096,0.13943310,0.01486328,0.00000000
GSM2334279,1,45,,0.02054954,0.05948769,0.29282069,0.07071508,0.03438289,0.03063809,0.90863275,0.30112668,0.03999729,,0.01724905,0.08779025,0.01577086,0.11952456,0.01877855,0.00000000
GSM2334280,1,73,,0.01918124,0.05551892,0.31571488,0.08891694,0.03489899,0.02545998,0.88705456,0.24079209,0.03220338,,0.01308756,0.08146754,0.01829679,0.09270482,0.02086283,0.12508853
GSM2334281,1,75,,0.02300848,0.05155809,0.37149589,0.07803335,0.04560290,0.03376721,0.89035168,0.37010814,0.03356857,,0.01894985,0.06568581,0.01509517,0.12571909,0.01998591,0.00000000
GSM2334282,1,18,,0.02001928,0.04559044,0.19974763,0.08779098,0.04728295,0.03628731,0.89560432,0.18025247,0.03671279,,0.01405293,0.08150044,0.01562830,0.15528109,0.01603011,0.00000000
GSM2334283,0,74,,0.01862742,0.04503894,0.37606418,0.06965949,0.04009137,0.03623968,0.88882924,0.31396627,0.03855784,,0.01785938,0.06586647,0.01303855,0.12582684,0.01556626,0.00000000
GSM2334284,1,65,,0.01898967,0.04376352,0.28766096,0.07283335,0.04677854,0.04260985,0.88117086,0.27814915,0.03016654,,0.01760334,0.06785519,0.01294720,0.12404640,0.01596981,0.00000000
GSM2334285,1,39,,0.01704950,0.04598320,0.23668217,0.06882106,0.04075086,0.02836627,0.87996796,0.21402451,0.02886597,,0.01444460,0.05833310,0.01414050,0.14042533,0.01406735,0.00000000
GSM2334286,0,47,,0.02295135,0.05471454,0.22483308,0.09071528,0.04660297,0.04353518,0.90443186,0.19436120,0.03461330,,0.01498238,0.10556261,0.01596008,0.14927002,0.01822037,0.00000000
GSM2334287,0,57,,0.02356576,0.06040223,0.27460772,0.07047546,0.02727011,0.02733165,0.91704441,0.26654014,0.04733355,,0.01619767,0.06524803,0.01755685,0.15852059,0.02090470,0.14404665
GSM2334288,1,62,,0.02026346,0.07503168,0.28629916,0.08594991,0.03575758,0.03847334,0.90784133,0.21467406,0.03890767,,0.01617326,0.11496747,0.01411930,0.14053747,0.02003715,0.13260854
GSM2334289,1,69,,0.02508588,0.04508192,0.31361686,0.08789112,0.03008289,0.04713687,0.00000000,0.30178024,0.02561466,,0.01293012,0.09757561,0.01385177,0.08010375,0.01960220,0.00000000
GSM2334290,0,70,,0.02071336,0.04616598,0.28633541,0.07636984,0.03250828,0.03010284,0.86147686,0.20009703,0.03531229,,0.01417436,0.09099837,0.01487685,0.06842618,0.01997046,0.00000000
GSM2334291,1,21,,0.02060318,0.04925761,0.19238848,0.07168030,0.04421971,0.04397260,0.91302852,0.19831844,0.02738374,,0.01318122,0.06149973,0.01259435,0.10959235,0.01959560,0.11992574
GSM2334292,0,63,,0.02011794,0.05924065,0.29063173,0.08855909,0.03573574,0.04606425,0.91692812,0.22252453,0.04127703,,0.01423171,0.08641949,0.01513313,0.12861140,0.01837128,0.13639873
GSM2334293,1,17,,0.01813362,0.04965886,0.13068445,0.06675229,0.03838704,0.03208902,0.92557914,0.13866134,0.03351240,,0.01610296,0.05680977,0.01348101,0.13384223,0.01674704,0.13113604
GSM2334294,0,39,,0.01968252,0.05814458,0.23164728,0.07903618,0.04633648,0.02681551,0.91751294,0.22664397,0.02570528,,0.01274161,0.05909015,0.01377515,0.09739458,0.01903711,0.10926614
GSM2334295,1,56,,0.02491375,0.04845524,0.21162206,0.08687261,0.05378011,0.03579281,0.85839068,0.23277330,0.05953239,,0.01424028,0.09844314,0.01584247,0.08240514,0.02516034,0.00000000
GSM2334296,0,75,,0.02055275,0.05548498,0.28566698,0.06990686,0.04441593,0.03773666,0.91545424,0.19175223,0.05136620,,0.01477648,0.08472647,0.01429840,0.08332570,0.01975918,0.12681020
GSM2334297,1,68,,0.02643850,0.04644054,0.26418022,0.08464021,0.03587671,0.02551590,0.90205394,0.23435175,0.03060768,,0.01614548,0.08027625,0.01599444,0.13208912,0.01826965,0.00000000
GSM2334298,1,38,,0.01804516,0.04796552,0.20861178,0.08706551,0.05338243,0.03121453,0.88441132,0.16644434,0.03985060,,0.01414785,0.06941160,0.01476779,0.12788761,0.01765731,0.00000000
GSM2334299,0,53,,0.02135843,0.05258291,0.26094022,0.07581765,0.04537864,0.03502646,0.90036898,0.25585774,0.04508735,,0.01550436,0.06763255,0.01459667,0.10219434,0.01714860,0.00000000
GSM2334300,0,36,,0.02109302,0.05220669,0.24085587,0.07584850,0.03492535,0.02676894,0.87826818,0.21189311,0.02791484,,0.01281300,0.08139055,0.01258540,0.10581049,0.01852060,0.00000000
GSM2334301,0,70,,0.02409452,0.04708170,0.32785101,0.07661540,0.04268955,0.03562500,0.88502129,0.30499520,0.02803768,,0.01603660,0.07370034,0.01472444,0.12920889,0.01801062,0.16970358
GSM2334302,0,67,,0.02138053,0.04639138,0.37248042,0.07276735,0.03922861,0.02875283,0.86623215,0.31162738,0.05145742,,0.01635370,0.08418064,0.01717623,0.11514893,0.01781527,0.00000000
GSM2334303,0,63,,0.02687232,0.05434000,0.28404849,0.07380727,0.03762627,0.03023043,0.89173836,0.20130625,0.02981279,,0.01371892,0.07274968,0.01628621,0.10248473,0.02237441,0.00000000
GSM2334304,1,47,,0.01931573,0.05181673,0.25324821,0.06276770,0.03402900,0.03273364,0.91806266,0.25464989,0.03523409,,0.01674120,0.05971802,0.01599331,0.12981179,0.01852106,0.15750063
GSM2334305,0,44,,0.02199790,0.03940978,0.17326435,0.07118810,0.03479440,0.03270561,0.90838200,0.14298665,0.02504739,,0.01332513,0.06749592,0.01421064,0.15402147,0.01914206,0.14653796
GSM2334306,0,16,,0.02045987,0.04924218,0.15717741,0.08414577,0.04141409,0.03195109,0.88489034,0.13119946,0.04170088,,0.01594222,0.07229711,0.01725819,0.12913003,0.02006798,0.00000000
GSM2334307,1,80,,0.02285736,0.05143639,0.29539845,0.07510615,0.04016489,0.03099140,0.87392876,0.28436939,0.02784474,,0.01390001,0.08789326,0.01442347,0.09616666,0.02059815,0.00000000
GSM2334308,1,69,,0.02360134,0.04958921,0.40972291,0.06417353,0.03521446,0.03127867,0.86731807,0.33126371,0.02961149,,0.01538435,0.11228859,0.01588712,0.08429029,0.01619024,0.00000000
GSM2334309,1,22,,0.01949234,0.05008562,0.16485562,0.07300295,0.04759634,0.02800750,0.87642617,0.16754543,0.03689075,,0.01364587,0.06757943,0.01783156,0.12010069,0.01644497,0.00000000
GSM2334310,1,19,,0.01606911,0.04062438,0.17474205,0.08476945,0.03697470,0.02598834,0.90811351,0.17342319,0.02788717,,0.01345896,0.05758491,0.01420379,0.12078141,0.01749626,0.00000000
GSM2334311,1,76,,0.01693932,0.04542463,0.39792282,0.07115928,0.03152428,0.03369742,0.84529541,0.37288991,0.02835534,,0.01158266,0.08155694,0.01654952,0.07299967,0.02084635,0.00000000
GSM2334312,1,38,,0.02474670,0.04739690,0.25856132,0.08868611,0.04717395,0.03044644,0.88335111,0.21741132,0.03585257,,0.01792345,0.07165155,0.01597093,0.13373957,0.02010342,0.00000000
GSM2334313,1,54,,0.01685973,0.05090442,0.23967138,0.09002828,0.03975899,0.03381659,0.88747320,0.17265319,0.02988779,,0.01247187,0.08697390,0.01335531,0.07557807,0.01835019,0.00000000
