sample,sex,age,cg01062068,cg20646757,cg18637244,cg26470314,cg20987014,cg07099827,cg15482003,cg27190967,cg01548188,cg14945638,cg02101625,cg16370826,cg11220950,cg04519296,cg26787199,cg00789347,cg07259398
GSM2334224,0,72,0.10676574,,0.03562594,0.58113589,,0.91048090,,0.43917131,,,0.01647755,0.03397557,0.49106667,0.89803016,0.11614794,0.36021869,0.01389744
GSM2334225,1,61,0.09188480,,0.04261890,0.45337258,,0.92377376,,0.66451657,,,0.02090738,0.04079334,0.50391145,0.83232036,0.13278582,0.40551754,0.02264408
GSM2334226,0,33,0.11706353,,0.06466322,0.67036997,,0.95344984,,0.51194528,,,0.03420077,0.03965714,0.45725828,0.91281075,0.13776225,0.40026296,0.03354843
GSM2334227,0,46,0.11124202,,0.05131551,0.55062961,,0.94223621,,0.32826572,,,0.03358469,0.03659582,0.45489849,0.89648703,0.12348983,0.30952880,0.02965119
GSM2334228,1,81,0.10215877,,0.06180230,0.53370053,,0.93347680,,0.40095213,,,0.03763772,0.03795440,0.48836531,0.88501926,0.11299860,0.29856808,0.02858799
GSM2334229,1,69,0.11412132,,0.03312892,0.60211384,,0.93350077,,0.42795693,,,0.02801259,0.04658397,0.52772267,0.86618133,0.09230460,0.34089310,0.02284581
GSM2334230,0,71,0.13258661,,0.05993807,0.58300097,,0.93636352,,0.44203193,,,0.02092130,0.03675482,0.49226866,0.83853792,0.11469445,0.36593618,0.02210825
GSM2334231,0,77,0.13548582,,0.04378379,0.68967344,,0.92544562,,0.51151809,,,0.03683201,0.03327428,0.52003182,0.95132372,0.09302823,0.34713550,0.02028725
GSM2334232,0,54,0.10463109,,0.03971075,0.54191304,,0.94492883,,0.32880250,,,0.03417396,0.04625669,0.47870244,0.84077002,0.11858348,0.33419832,0.03251288
GSM2334233,1,64,0.09627745,,0.03895381,0.67559650,,0.94114238,,0.52617216,,,0.03354817,0.04189942,0.54070240,0.87298551,0.11461633,0.39475387,0.01950928
GSM2334234,0,25,0.13649250,,0.08178883,0.58763511,,0.93509057,,0.39883985,,,0.04255642,0.04429031,0.44494514,0.92427705,0.17183406,0.33993408,0.05102724
GSM2334235,0,41,0.11848828,,0.07293155,0.56991939,,0.92923590,,0.41170338,,,0.04033735,0.03512337,0.47902915,0.88046910,0.13547926,0.34894673,0.04026087
GSM2334236,1,37,0.09864758,,0.05639736,0.68571659,,0.94369938,,0.53782426,,,0.02987549,0.03695111,0.45449065,0.86103607,0.11271611,0.39547379,0.02371632
GSM2334237,0,26,0.11695203,,0.08208376,0.64716327,,0.93350321,,0.47229285,,,0.03355751,0.04127005,0.45741198,0.90853157,0.16141070,0.39867527,0.04434013
GSM2334238,0,61,0.12837405,,0.05042635,0.64558356,,0.91078433,,0.51289364,,,0.03332065,0.05466873,0.52295476,0.89761350,0.11792138,0.36761439,0.02768864
GSM2334239,1,67,0.10527251,,0.07758496,0.56910320,,0.93729230,,0.42382415,,,0.03989624,0.03249592,0.52393635,0.91252396,0.14356465,0.33220419,0.02727146
GSM2334240,0,37,0.10964055,,0.07953419,0.57246549,,0.93727274,,0.41784291,,,0.03368064,0.05149605,0.45165583,0.90981315,0.15362770,0.39139772,0.03218533
GSM2334241,0,36,0.09205241,,0.06084182,0.58812822,,0.92371718,,0.39081240,,,0.04545261,0.04222647,0.45948746,0.89441184,0.15227081,0.33474970,0.02428840
GSM2334242,0,49,0.11999901,,0.06736371,0.69645543,,0.93577166,,0.54368249,,,0.04564285,0.04537319,0.49611892,0.88653487,0.14027217,0.38512382,0.03265417
GSM2334243,1,59,0.13002268,,0.06179484,0.66048687,,0.89250178,,0.46987616,,,0.04841175,0.04567103,0.43364408,0.81696173,0.12452733,0.35533953,0.04612354
GSM2334244,1,50,0.11704310,,0.06014821,0.55616604,,0.94381755,,0.37407730,,,0.04434109,0.03416834,0.43225382,0.83653481,0.13833654,0.36544822,0.03715694
GSM2334245,1,34,0.11134755,,0.08242533,0.50486255,,0.93326976,,0.39327947,,,0.03129653,0.03204844,0.41860919,0.79256459,0.15480077,0.38107342,0.03067799
GSM2334246,0,51,0.11489350,,0.06891882,0.57087426,,0.94569451,,0.42322816,,,0.02722807,0.04643635,0.46726059,0.88561204,0.14445424,0.31743062,0.03105677
GSM2334247,1,25,0.10007396,,0.07259987,0.61334975,,0.92485831,,0.47012564,,,0.03155918,0.03232194,0.48688451,0.89711774,0.13466757,0.42645298,0.03259594
GSM2334248,0,79,0.10769784,,0.06194038,0.57393480,,0.91714110,,0.44934975,,,0.03505508,0.04520708,0.51631248,0.90530904,0.10565013,0.32671237,0.02949304
GSM2334249,1,31,0.13755040,,0.06755222,0.60588503,,0.92971150,,0.45423827,,,0.05637066,0.04638151,0.43982877,0.83539187,0.14489588,0.34563502,0.05815733
GSM2334250,0,40,0.17581712,,0.08798209,0.59915955,,0.94050276,,0.41477672,,,0.03263893,0.05252329,0.49527166,0.90536936,0.17028871,0.36465724,0.03163176
GSM2334251,1,29,0.12191948,,0.08133878,0.59231315,,0.93558849,,0.45285923,,,0.03955898,0.03739774,0.47028917,0.90121600,0.18994146,0.38062011,0.02755076
GSM2334252,0,63,0.15802935,,0.06261200,0.55852657,,0.93004809,,0.45625073,,,0.05024944,0.04800908,0.52792766,0.91771096,0.10227505,0.31854476,0.03644653
GSM2334253,1,45,0.10331298,,0.07917796,0.59793841,,0.94359399,,0.43843573,,,0.03709756,0.03121868,0.47983147,0.89977327,0.13489194,0.38598409,0.04155908
GSM2334254,0,49,0.09826899,,0.07520224,0.52952279,,0.92896304,,0.33904650,,,0.03712616,0.03972625,0.45989737,0.82836685,0.11914862,0.32388782,0.04737357
GSM2334255,0,42,0.13768678,,0.06368000,0.59369301,,0.91725795,,0.42331281,,,0.04260242,0.04437933,0.46239203,0.91615416,0.13996677,0.35976676,0.03878254
GSM2334256,1,47,0.12070167,,0.08309932,0.75010331,,0.92306954,,0.59199461,,,0.03798041,0.04307958,0.51107612,0.90557619,0.13869920,0.43943460,0.03833796
GSM2334257,0,45,0.10532274,,0.08103483,0.62863489,,0.91774680,,0.46971029,,,0.03744016,0.05194123,0.48106030,0.86580733,0.14459313,0.39967521,0.04026803
GSM2334259,1,72,0.12165858,,0.05856277,0.66392746,,0.93182346,,0.50794639,,,0.03887588,0.04650265,0.53340863,0.88830092,0.12009161,0.41378659,0.02754612
GSM2334260,1,39,0.12074455,,0.07945008,0.53737648,,0.93164227,,0.34694412,,,0.04396557,0.03748132,0.45784809,0.86946461,0.13811975,0.33410664,0.04129974
GSM2334261,0,70,0.10729384,,0.04530314,0.63668823,,0.93221808,,0.44013336,,,0.04430005,0.05080720,0.45342252,0.82535450,0.09557187,0.37401095,0.04080157
GSM2334262,0,15,0.10614310,,0.06635016,0.52493291,,0.95084174,,0.35616447,,,0.03349761,0.05404491,0.41826861,0.85710274,0.20729616,0.27568284,0.02469645
GSM2334263,1,62,0.10566955,,0.04050368,0.62798083,,0.92464230,,0.49777103,,,0.04133543,0.04925805,0.53991662,0.88559531,0.12994492,0.35949213,0.02746022
GSM2334264,0,53,0.11282467,,0.08305795,0.68216187,,0.93199275,,0.49144502,,,0.04076182,0.03369904,0.48278396,0.88394538,0.14087576,0.39274952,0.03955915
GSM2334265,1,31,0.09144933,,0.06236164,0.56191936,,0.94252964,,0.42536740,,,0.02130793,0.02500119,0.46095223,0.87475910,0.16096925,0.35207039,0.02158286
GSM2334266,0,81,0.11708647,,0.08034328,0.67372745,,0.95345673,,0.44406110,,,0.03441674,0.04024562,0.52203364,0.92495639,0.10793477,0.36934307,0.04219650
GSM2334267,1,44,0.09141153,,0.06175709,0.64124022,,0.90980225,,0.49911202,,,0.02941898,0.04256979,0.43586849,0.88610039,0.14806213,0.41293214,0.02800776
GSM2334268,0,69,0.12768987,,0.06911411,0.63823024,,0.93811303,,0.44166966,,,0.05983881,0.03032832,0.52359717,0.92414532,0.12108930,0.40013674,0.04339781
GSM2334270,1,53,0.11430426,,0.08721918,0.64016043,,0.93179376,,0.48102753,,,0.04907414,0.03945771,0.52977369,0.84069136,0.12287034,0.39207570,0.03172443
GSM2334271,0,15,0.12505462,,0.09497382,0.59356480,,0.94141219,,0.45183550,,,0.04114937,0.03039612,0.41051612,0.93336153,0.17955953,0.37025060,0.03885570
GSM2334272,1,55,0.10898398,,0.05300545,0.56667198,,0.94622218,,0.42566162,,,0.03405296,0.03747265,0.46425234,0.81265932,0.13822110,0.38039430,0.03495275
GSM2334273,0,55,0.12962725,,0.04067013,0.64362257,,0.92685425,,0.50368063,,,0.02649550,0.05043238,0.49132866,0.85470804,0.11933795,0.40853040,0.02735202
GSM2334274,1,15,0.10240910,,0.05765240,0.60291691,,0.94126754,,0.40208250,,,0.04394700,0.03211267,0.41948304,0.89758614,0.16898951,0.36673044,0.05383459
GSM2334275,0,41,0.11320258,,0.08789723,0.62605527,,0.93556019,,0.48232965,,,0.04582490,0.04307054,0.43413565,0.92423988,0.14668508,0.37817514,0.03780155
GSM2334276,0,79,0.11900007,,0.04257091,0.59505347,,0.91521294,,0.50590680,,,0.03306256,0.03316014,0.46307829,0.86904780,0.10950253,0.32154015,0.03299086
GSM2334277,1,50,0.11547589,,0.06061011,0.56894739,,0.92839451,,0.39182278,,,0.02642202,0.03481116,0.49766766,0.86862930,0.13221382,0.34343422,0.02210256
GSM2334278,0,75,0.14331125,,0.07082928,0.65273754,,0.95032656,,0.48741580,,,0.03106269,0.03886327,0.47703194,0.85962579,0.10931919,0.36720163,0.03625510
GSM2334279,1,45,0.13716203,,0.08405643,0.66572789,,0.94155529,,0.50476529,,,0.04513788,0.04732312,0.53076044,0.89380377,0.17464495,0.36718123,0.04178783
GSM2334280,1,73,0.10197823,,0.05419128,0.60368865,,0.91517847,,0.45286296,,,0.03061004,0.05241944,0.47723342,0.89044417,0.13556230,0.34090664,0.02135182
GSM2334281,1,75,0.13171387,,0.07936088,0.67171973,,0.92894360,,0.54411564,,,0.04500863,0.05733556,0.54222193,0.91997987,0.12552102,0.42929221,0.05656731
GSM2334282,1,18,0.12254809,,0.07435783,0.65817823,,0.94416559,,0.49403670,,,0.03858547,0.03486834,0.42579492,0.92166662,0.17542328,0.41532307,0.05410758
GSM2334283,0,74,0.14367420,,0.08682848,0.74634445,,0.92599283,,0.58212197,,,0.03129375,0.07106375,0.53697130,0.89869004,0.13116752,0.42673701,0.04592073
GSM2334284,1,65,0.11084146,,0.08467837,0.62525463,,0.91747589,,0.48948802,,,0.05474654,0.03597509,0.50781369,0.90608945,0.11589134,0.36625529,0.03638039
GSM2334285,1,39,0.10087498,,0.07054602,0.58969917,,0.93448336,,0.39836420,,,0.03856634,0.05285579,0.46273782,0.91470199,0.13709799,0.33887720,0.04922947
GSM2334286,0,47,0.11814600,,0.06466000,0.53461030,,0.92181351,,0.35061661,,,0.04667567,0.03838344,0.46044439,0.86602097,0.13263651,0.32798677,0.04941603
GSM2334287,0,57,0.12063762,,0.04852975,0.58964214,,0.90630932,,0.38603312,,,0.04099500,0.05333733,0.44489461,0.79707518,0.14712700,0.37268514,0.03960653
GSM2334288,1,62,0.12624497,,0.06973850,0.56188816,,0.91404111,,0.39953396,,,0.03887511,0.06365504,0.50814776,0.83323345,0.16059861,0.32225587,0.04832088
GSM2334289,1,69,0.12799012,,0.05235401,0.63718567,,0.92221168,,0.48189936,,,0.02245006,0.04578456,0.49887372,0.82585648,0.13483950,0.36363391,0.02117739
GSM2334290,0,70,0.12020666,,0.05045094,0.60240460,,0.92066197,,0.43384900,,,0.02827210,0.02452913,0.50538491,0.89924018,0.11031705,0.38101380,0.01918996
GSM2334291,1,21,0.09928072,,0.08362508,0.52987127,,0.93131144,,0.36674005,,,0.03305609,0.02897432,0.38077755,0.92091206,0.19026740,0.36094901,0.02028011
GSM2334292,0,63,0.13420762,,0.05009070,0.65022907,,0.92730095,,0.53028193,,,0.03080348,0.06108032,0.49650764,0.81176981,0.12283391,0.36805402,0.03256356
GSM2334293,1,17,0.08312545,,0.06769772,0.69744112,,0.94799622,,0.53716659,,,0.03517424,0.04124779,0.42205995,0.89667851,0.14631392,0.41890879,0.03230276
GSM2334294,0,39,0.11164106,,0.08488416,0.76753650,,0.92772221,,0.56166761,,,0.02998617,0.03738653,0.49679679,0.89657817,0.14636472,0.45270524,0.03003653
GSM2334295,1,56,0.12811378,,0.05280646,0.53878280,,0.94828909,,0.43234507,,,0.02511913,0.04044830,0.44919389,0.85172755,0.19171888,0.40235466,0.02681732
GSM2334296,0,75,0.11869420,,0.05972186,0.57982555,,0.91142711,,0.47010402,,,0.02175765,0.06833621,0.51132185,0.77492960,0.13065894,0.39189042,0.02682505
GSM2334297,1,68,0.12166182,,0.04543877,0.69766853,,0.92208682,,0.56889859,,,0.04458041,0.05726205,0.46430577,0.81264370,0.14039486,0.43378221,0.03369209
GSM2334298,1,38,0.10794687,,0.05774158,0.50448142,,0.93902604,,0.32532605,,,0.05143470,0.04612352,0.49181809,0.89072187,0.14069814,0.28940502,0.03123447
GSM2334299,0,53,0.12669799,,0.08241752,0.62181896,,0.94559971,,0.42816703,,,0.04301991,0.05103301,0.49711377,0.86043632,0.12224651,0.40171591,0.04049431
GSM2334300,0,36,0.12483244,,0.03921800,0.62686432,,0.92570723,,0.50303748,,,0.02359425,0.03583267,0.46253102,0.88787504,0.12771007,0.37252420,0.02015917
GSM2334301,0,70,0.13776615,,0.08462794,0.69053177,,0.91928772,,0.51186113,,,0.03625195,0.04675587,0.52891052,0.90735536,0.12658229,0.38221726,0.03326154
GSM2334302,0,67,0.11824410,,0.07252000,0.70287499,,0.94614433,,0.56532076,,,0.04720532,0.05223605,0.54841647,0.92861485,0.12531043,0.37742635,0.04513553
GSM2334303,0,63,0.10646736,,0.04789276,0.61804776,,0.88672214,,0.46228176,,,0.03836172,0.04987133,0.44581879,0.87216914,0.11548214,0.34191306,0.03860710
GSM2334304,1,47,0.10682171,,0.06354655,0.68613925,,0.93646111,,0.53224418,,,0.04500118,0.03528740,0.49653972,0.93918333,0.13709287,0.38916600,0.03652717
GSM2334305,0,44,0.09670509,,0.05576060,0.66474277,,0.94775289,,0.50844694,,,0.03800404,0.03565602,0.45167688,0.76091408,0.13881882,0.48537179,0.03656040
GSM2334306,0,16,0.11301192,,0.07745128,0.58778925,,0.95503153,,0.38254014,,,0.04421631,0.03387961,0.41502858,0.87563792,0.20415339,0.36924695,0.04086698
GSM2334307,1,80,0.15072063,,0.07038243,0.71983321,,0.93089798,,0.62293272,,,0.04615014,0.06875852,0.50690485,0.74856693,0.14705243,0.45549712,0.04804630
GSM2334308,1,69,0.09162247,,0.05899608,0.60333659,,0.94547597,,0.48727655,,,0.02930308,0.02698441,0.50092423,0.83433413,0.10308806,0.33405733,0.02249467
GSM2334309,1,22,0.13357369,,0.07465591,0.57663193,,0.93221481,,0.35830588,,,0.03795017,0.04496291,0.46784747,0.90237191,0.18241389,0.36058326,0.05324076
GSM2334310,1,19,0.10988816,,0.05699470,0.55672073,,0.93472798,,0.38280007,,,0.03062179,0.03913673,0.42659653,0.92895119,0.14641231,0.34935368,0.03804850
GSM2334311,1,76,0.11336133,,0.04902510,0.70090855,,0.93441094,,0.70707047,,,0.02731088,0.03346019,0.48776530,0.90211855,0.11140725,0.40716445,0.02626718
GSM2334312,1,38,0.12649509,,0.06676337,0.66354190,,0.94885027,,0.50593932,,,0.04301407,0.04098349,0.46730407,0.88109469,0.14384834,0.46175629,0.04177899
GSM2334313,1,54,0.14806290,,0.06158156,0.63105241,,0.88856804,,0.46843830,,,0.02487920,0.03455931,0.48676521,0.90100124,0.09540948,0.34653121,0.02435653
GSM2334314,1,70,0.11207314,,0.05574623,0.57852975,,0.91499077,,0.44127195,,,0.03837180,0.03045957,0.51163189,0.90901398,0.08847960,0.37671673,0.02289445
GSM2334315,1,44,0.09659748,,0.03735964,0.54271358,,0.94345231,,0.37243108,,,0.03578600,0.04123226,0.42786020,0.85732470,0.13784059,0.33413924,0.02578568
GSM2334316,0,16,0.13415791,,0.08125245,0.60237899,,0.93950569,,0.38811112,,,0.05309622,0.02888336,0.43594854,0.93097326,0.16764686,0.40088752,0.03989423
GSM2334317,0,40,0.11350612,,0.08944153,0.62542078,,0.93062142,,0.39781263,,,0.04679722,0.04523889,0.46517329,0.88218399,0.17315081,0.34753807,0.04162357
GSM2334318,1,71,0.11949839,,0.03971380,0.57359367,,0.92764798,,0.39915288,,,0.03235834,0.04389301,0.49242365,0.88596810,0.08044992,0.34728507,0.02206643
GSM2334319,0,67,0.12076518,,0.08741715,0.62376345,,0.92550838,,0.48249107,,,0.05013896,0.05368981,0.50750158,0.91374660,0.12906220,0.41887281,0.04201456
GSM2334320,1,48,0.11520541,,0.06677183,0.59332643,,0.93527543,,0.43119437,,,0.02999593,0.05527258,0.52276712,0.88995674,0.11661667,0.32669715,0.02491829
GSM2334321,1,19,0.09903071,,0.10718094,0.68060936,,0.95024205,,0.48103330,,,0.03724665,0.03772208,0.46214414,0.92738483,0.15349490,0.43423258,0.04343152
GSM2334322,1,18,0.12737417,,0.07860212,0.61351308,,0.92041733,,0.42044161,,,0.03783724,0.02797732,0.45163515,0.88459486,0.17062037,0.38680901,0.02832243
GSM2334323,1,83,0.12812515,,0.08359018,0.80150029,,0.93112164,,0.52734068,,,0.03004561,0.03207428,0.50464294,0.87141026,0.10226527,0.38031337,0.02664182
GSM2334324,1,36,0.11197944,,0.07251087,0.73070026,,0.93806564,,0.53540003,,,0.02617321,0.03715813,0.47615173,0.94080598,0.14450080,0.39367028,0.02251561
GSM2334325,1,16,0.11629486,,0.07912368,0.71506357,,0.91331602,,0.53839427,,,0.03200129,0.04086710,0.42404571,0.89259433,0.19027411,0.43445928,0.02540316
GSM2334326,0,17,0.15393768,,0.05131597,0.58259490,,0.90335562,,0.39562243,,,0.03723113,0.05479106,0.44381870,0.84768044,0.19075157,0.30973592,0.03380139
GSM2334327,1,28,0.11208051,,0.04967151,0.56674796,,0.94773759,,0.41401728,,,0.03038420,0.03318516,0.44320456,0.91384725,0.13608048,0.33873508,0.02207772
GSM2334329,1,33,0.08045829,,0.05017818,0.52208752,,0.94179521,,0.26240343,,,0.02460842,0.03746341,0.42152563,0.88163035,0.15965827,0.28620073,0.02016684
GSM2334330,1,44,0.11466192,,0.05549748,0.63962927,,0.92522543,,0.43123792,,,0.03865622,0.05374553,0.47385282,0.87657803,0.10861221,0.35760986,0.03998614
GSM2334331,0,40,0.10912815,,0.08784394,0.63952442,,0.92003299,,0.47567503,,,0.03355316,0.04649857,0.45183437,0.88576566,0.15460751,0.35706551,0.02879482
GSM2334332,0,17,0.11639870,,0.07670020,0.61366604,,0.92698158,,0.44844293,,,0.03892834,0.04120315,0.40944771,0.84785309,0.18991943,0.39436869,0.03716581
GSM2334333,0,68,0.13702154,,0.08958153,0.67348205,,0.92473561,,0.52385171,,,0.03676229,0.04040330,0.51689603,0.89031952,0.13034220,0.33970700,0.02946142
GSM2334334,0,82,0.15570257,,0.05345278,0.67302483,,0.91476161,,0.52661679,,,0.05711362,0.03709383,0.50773759,0.86678842,0.11726150,0.38753122,0.04569247
GSM2334335,0,69,0.12045847,,0.06557663,0.62185579,,0.92366551,,0.45380027,,,0.03988952,0.05788633,0.53220940,0.89597700,0.09268446,0.29986523,0.03312172
GSM2334336,1,66,0.13533272,,0.06132365,0.59028642,,0.91906281,,0.44842114,,,0.05150446,0.05704138,0.47082927,0.89648218,0.10877484,0.33065198,0.04697099
GSM2334337,0,42,0.09258015,,0.07589392,0.66391673,,0.92096987,,0.52336033,,,0.04401670,0.04153805,0.45586235,0.88220916,0.09732746,0.40239081,0.02884033
GSM2334338,1,32,0.10317354,,0.06023529,0.54625897,,0.93302924,,0.37586653,,,0.03707377,0.04693954,0.42390563,0.85511754,0.14894979,0.30766135,0.04809197
GSM2334339,1,34,0.09819453,,0.05629908,0.56723346,,0.91389612,,0.42946570,,,0.04359464,0.06167154,0.41263272,0.88890486,0.11687604,0.35161394,0.04823586
GSM2334340,0,46,0.12433042,,0.06160201,0.68294224,,0.92083605,,0.61480593,,,0.02884373,0.04819195,0.47520867,0.82011592,0.14811848,0.41560456,0.02556052
GSM2334341,1,57,0.11186794,,0.06319278,0.65560228,,0.87997071,,0.47260794,,,0.02713708,0.04601327,0.53097132,0.87413303,0.14175842,0.34311771,0.02536374
GSM2334343,1,56,0.10345206,,0.07670479,0.55358490,,0.93979956,,0.41107535,,,0.03728381,0.05219741,0.46830366,0.87426959,0.12564218,0.38905591,0.02534248
GSM2334344,1,51,0.09860192,,0.06726239,0.59108532,,0.93325755,,0.39109483,,,0.03396800,0.05276635,0.50503746,0.87591889,0.14571500,0.38422238,0.03235650
GSM2334345,0,69,0.11935412,,0.04866214,0.66137711,,0.92152224,,0.48197391,,,0.05143997,0.04945001,0.49702243,0.92419831,0.12276566,0.35487294,0.04266196
GSM2334346,1,51,0.10480379,,0.08422777,0.65065405,,0.93999913,,0.55116545,,,0.03785192,0.06908589,0.47818162,0.88892222,0.12719448,0.38470509,0.04758214
GSM2334347,1,61,0.12924135,,0.04973795,0.66300435,,0.91975828,,0.53296688,,,0.02874016,0.03951131,0.44908524,0.91615037,0.11786697,0.35463797,0.02252012
GSM2334348,0,53,0.10627201,,0.04522961,0.62071829,,0.93364642,,0.52870504,,,0.02329912,0.04638476,0.44534875,0.88992043,0.13127208,0.38224453,0.02308783
GSM2334349,0,15,0.11064059,,0.08636118,0.66041357,,0.96064106,,0.49141711,,,0.03758169,0.04015600,0.40370591,0.89766361,0.18573472,0.41375722,0.03427261
GSM2334350,1,36,0.10875183,,0.04930870,0.65464141,,0.93164961,,0.50960647,,,0.02404882,0.02865422,0.46406918,0.86446366,0.14734677,0.40032278,0.02565893
GSM2334351,0,50,0.13371476,,0.03746305,0.63831762,,0.92600175,,0.50213782,,,0.02402528,0.04183623,0.48436675,0.91303979,0.12055655,0.35483107,0.02700883
GSM2334352,0,67,0.11804355,,0.07527574,0.69455036,,0.93380013,,0.55884702,,,0.04034472,0.05782628,0.52182691,0.89652659,0.13154143,0.41233996,0.04128103
GSM2334353,1,50,0.12435022,,0.04753528,0.67882864,,0.94299832,,0.55386105,,,0.02736592,0.03138253,0.46707269,0.85607560,0.12800429,0.37103261,0.02220404
GSM2334354,0,16,0.12418280,,0.08690658,0.70565136,,0.93586661,,0.55414359,,,0.03665594,0.04949616,0.42262659,0.88463633,0.18715991,0.42517593,0.03982209
GSM2334355,1,59,0.08286809,,0.03639794,0.58212493,,0.90536591,,0.52936277,,,0.02524056,0.02885054,0.49448318,0.88461571,0.13612749,0.33846220,0.02782098
GSM2334356,0,21,0.10226790,,0.08539492,0.58372130,,0.94548099,,0.39088203,,,0.03837355,0.05115817,0.43181730,0.88345216,0.15548313,0.38270854,0.03661345
GSM2334357,0,25,0.12204372,,0.04301037,0.68143411,,0.93165998,,0.56411442,,,0.02802101,0.03934637,0.46105824,0.89254911,0.16139549,0.43618143,0.02675852
GSM2334358,0,19,0.12576170,,0.07385504,0.62349048,,0.95424870,,0.46835505,,,0.02971044,0.05226654,0.44608152,0.92778533,0.17857078,0.38294944,0.02688852
GSM2334359,0,60,0.11835983,,0.05346523,0.63223537,,0.94797435,,0.53704354,,,0.03481434,0.03987674,0.43953320,0.87384393,0.11460093,0.39601231,0.02534889
GSM2334360,1,48,0.15278493,,0.05799969,0.59021829,,0.92489768,,0.45879907,,,0.03083789,0.05816977,0.47049915,0.90194404,0.12976017,0.35154680,0.02946163
GSM2334361,1,60,0.14942786,,0.05919694,0.71257846,,0.95267711,,0.57985960,,,0.03140358,0.04569676,0.47360338,0.88767854,0.13354638,0.39342141,0.02808094
GSM2334362,1,15,0.11901561,,0.05562065,0.57880776,,0.93135462,,0.36231000,,,0.03130882,0.03485950,0.43796729,0.90532221,0.16834920,0.34115384,0.03804814
GSM2334363,1,33,0.09988169,,0.09033286,0.54639547,,0.94606028,,0.30851089,,,0.03168105,0.03816601,0.49400017,0.94285134,0.14445129,0.30962215,0.02831827
GSM2334364,1,22,0.09512797,,0.04571445,0.59789478,,0.95235916,,0.44324283,,,0.03241112,0.04378745,0.41575944,0.88944763,0.14392916,0.36285572,0.03055990
GSM2334365,0,54,0.11161271,,0.05316565,0.54091407,,0.92668680,,0.43918257,,,0.01855580,0.03896942,0.49936521,0.87288436,0.13540900,0.32123821,0.02481455
GSM2334366,1,94,0.10611730,,0.06615614,0.66711221,,0.92469131,,0.48977302,,,0.03098075,0.05066054,0.52150842,0.92082220,0.16159773,0.42328467,0.04258768
GSM2334367,0,54,0.09257053,,0.07370126,0.70797563,,0.94425959,,0.51516625,,,0.02915660,0.03590464,0.45398891,0.85760090,0.11581293,0.43073908,0.01979819
GSM2334368,0,25,0.10829372,,0.05406363,0.60238514,,0.94166942,,0.43153068,,,0.03403618,0.04215002,0.43199266,0.90727621,0.15274186,0.38085362,0.02357334
GSM2334369,0,48,0.10793307,,0.08302898,0.58601771,,0.89926424,,0.39806460,,,0.03154017,0.03798211,0.48904543,0.88932224,0.13915294,0.30975939,0.02413912
GSM2334370,1,21,0.08700328,,0.06156691,0.65057743,,0.94177244,,0.48314285,,,0.03256917,0.04030780,0.45421747,0.90562431,0.14288586,0.39463021,0.04228201
GSM2334371,1,62,0.09078948,,0.03933214,0.64105895,,0.93007355,,0.49090598,,,0.03425069,0.04719932,0.48727282,0.86208936,0.10114367,0.38866920,0.02463209
GSM2334372,1,21,0.13194163,,0.08122292,0.62598089,,0.93390782,,0.44679186,,,0.03931926,0.04606080,0.47206874,0.93037239,0.16319280,0.33325484,0.03521147
GSM2334373,0,72,0.09646659,,0.03526916,0.62321530,,0.94559406,,0.56432910,,,0.04033539,0.02925082,0.45968543,0.81987256,0.09366465,0.28478502,0.02564902
GSM2334374,0,48,0.10987646,,0.05057370,0.69889905,,0.91694723,,0.49100285,,,0.04581517,0.03707688,0.48065288,0.92933312,0.13384774,0.36898400,0.04723003
GSM2334375,1,46,0.15413943,,0.06120931,0.62955860,,0.92445392,,0.41936981,,,0.04864357,0.04991120,0.44441476,0.85080638,0.12919537,0.35389384,0.04850065
GSM2334376,1,21,0.12491654,,0.05556625,0.53637576,,0.94197410,,0.38801189,,,0.02681327,0.03582352,0.44499472,0.90809624,0.15984528,0.33933794,0.02633680
GSM2334377,1,81,0.11496234,,0.06157060,0.58077561,,0.95697251,,0.50263998,,,0.03407685,0.03744365,0.51720232,0.87976585,0.09397538,0.32289262,0.03331397
GSM2334378,0,69,0.13884125,,0.06129990,0.53596632,,0.92598585,,0.27633096,,,0.04844866,0.04291835,0.47145352,0.69973488,0.13240461,0.27835648,0.04519376
GSM2334379,1,47,0.10891281,,0.06554369,0.60654960,,0.94516833,,0.44819317,,,0.02991744,0.03488191,0.52105108,0.89697062,0.14447067,0.34255368,0.02926229
GSM2334380,1,85,0.08645605,,0.04487814,0.61458195,,0.93624880,,0.46545031,,,0.03406562,0.03528412,0.55265116,0.90087040,0.08377612,0.36032545,0.04277970
GSM2334381,0,48,0.14211416,,0.06857224,0.61533798,,0.91574457,,0.37026438,,,0.05099430,0.04855077,0.41760528,0.87586617,0.15896815,0.31714435,0.05056114
GSM2334382,1,42,0.11113196,,0.05092249,0.59422413,,0.95296087,,0.48319827,,,0.04431696,0.05487992,0.47590839,0.92248521,0.12074809,0.39668252,0.03527160
GSM2334383,0,34,0.14073723,,0.08070380,0.53462040,,0.91508606,,0.33183541,,,0.02959044,0.02967726,0.44036658,0.89735875,0.14844593,0.32399937,0.03382204
GSM2334384,1,50,0.10071002,,0.05194067,0.73494518,,0.90800673,,0.56453670,,,0.05676966,0.05783977,0.45005392,0.90266899,0.14990521,0.42104743,0.03885066
